date,store_id,region,store_format,category,price,on_promo,promo_discount,effective_price,units_sold,revenue,inventory_on_hand,stockout,day_of_week,week_of_year,month,is_weekend,is_holiday,holiday_name,season
2024-08-16,S005,South,Supercenter,Grocery,14.89,False,0.0,14.89,17,253.13,174,False,Friday,33,8,False,False,,Summer
2025-06-06,S005,South,Supercenter,Grocery,10.25,False,0.0,10.25,9,92.25,185,False,Friday,23,6,False,False,,Summer
2024-09-27,S005,South,Supercenter,Grocery,17.43,False,0.0,17.43,6,104.58,142,False,Friday,39,9,False,False,,Fall
2025-01-31,S005,South,Supercenter,Grocery,9.32,False,0.0,9.32,17,158.44,205,False,Friday,5,1,False,False,,Winter
2024-10-16,S005,South,Supercenter,Grocery,12.21,False,0.0,12.21,21,256.41,134,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S005,South,Supercenter,Grocery,6.56,False,0.0,6.56,22,144.32,164,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S005,South,Supercenter,Grocery,14.99,False,0.0,14.99,22,329.78,182,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S005,South,Supercenter,Grocery,11.8,False,0.0,11.8,23,271.4,140,False,Thursday,49,12,False,False,,Winter
2025-07-05,S005,South,Supercenter,Grocery,3.57,False,0.0,3.57,13,46.41,184,False,Saturday,27,7,True,False,,Summer
2024-09-09,S005,South,Supercenter,Grocery,19.37,False,0.0,19.37,12,232.44,238,False,Monday,37,9,False,False,,Fall
2025-06-01,S005,South,Supercenter,Grocery,2.2,False,0.0,2.2,11,24.2,223,False,Sunday,22,6,True,False,,Summer
2024-09-25,S005,South,Supercenter,Grocery,15.26,False,0.0,15.26,16,244.16,203,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S005,South,Supercenter,Grocery,10.95,False,0.0,10.95,18,197.1,194,False,Monday,51,12,False,False,,Winter
2025-05-28,S005,South,Supercenter,Grocery,4.12,True,0.1,3.71,10,37.1,211,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S005,South,Supercenter,Grocery,7.05,True,0.1,6.34,18,114.12,175,False,Thursday,31,8,False,False,,Summer
2025-05-03,S005,South,Supercenter,Grocery,8.24,False,0.0,8.24,10,82.4,199,False,Saturday,18,5,True,False,,Spring
2025-06-26,S005,South,Supercenter,Grocery,8.99,False,0.0,8.99,7,62.93,208,False,Thursday,26,6,False,False,,Summer
2024-11-10,S005,South,Supercenter,Grocery,19.97,False,0.0,19.97,26,519.22,195,False,Sunday,45,11,True,False,,Fall
2024-08-10,S005,South,Supercenter,Grocery,2.45,False,0.0,2.45,14,34.3,183,False,Saturday,32,8,True,False,,Summer
2025-01-13,S005,South,Supercenter,Grocery,10.66,False,0.0,10.66,11,117.26,202,False,Monday,3,1,False,False,,Winter
2024-10-12,S005,South,Supercenter,Grocery,6.14,False,0.0,6.14,10,61.4,207,False,Saturday,41,10,True,False,,Fall
2025-04-11,S005,South,Supercenter,Grocery,19.96,True,0.05,18.96,8,151.68,169,False,Friday,15,4,False,False,,Spring
2025-04-06,S005,South,Supercenter,Grocery,14.29,False,0.0,14.29,19,271.51,156,False,Sunday,14,4,True,False,,Spring
2025-02-12,S005,South,Supercenter,Grocery,12.17,False,0.0,12.17,13,158.21,188,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S005,South,Supercenter,Grocery,6.74,False,0.0,6.74,6,40.44,196,False,Sunday,10,3,True,False,,Spring
2025-05-20,S005,South,Supercenter,Grocery,13.72,False,0.0,13.72,7,96.04,207,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S005,South,Supercenter,Grocery,11.7,False,0.0,11.7,10,117.0,201,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S005,South,Supercenter,Grocery,4.97,False,0.0,4.97,8,39.76,185,False,Monday,31,7,False,False,,Summer
2024-08-26,S005,South,Supercenter,Grocery,2.24,False,0.0,2.24,17,38.08,189,False,Monday,35,8,False,False,,Summer
2024-11-17,S005,South,Supercenter,Grocery,5.8,False,0.0,5.8,22,127.6,199,False,Sunday,46,11,True,False,,Fall
2024-09-12,S005,South,Supercenter,Grocery,19.53,False,0.0,19.53,13,253.89,221,False,Thursday,37,9,False,False,,Fall
2025-07-19,S005,South,Supercenter,Grocery,15.58,False,0.0,15.58,10,155.8,192,False,Saturday,29,7,True,False,,Summer
2025-02-13,S005,South,Supercenter,Grocery,,False,0.0,5.5,6,33.0,182,False,Thursday,7,2,False,False,,Winter
2024-11-23,S005,South,Supercenter,Grocery,18.76,False,0.0,18.76,28,525.28,166,False,Saturday,47,11,True,False,,Fall
2025-02-10,S005,South,Supercenter,Household,66.7,True,0.05,63.36,7,443.52,80,False,Monday,7,2,False,False,,Winter
2024-09-03,S005,South,Supercenter,Household,140.15,True,0.15,119.13,9,1072.17,97,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S005,South,Supercenter,Household,30.07,False,0.0,30.07,6,180.42,74,False,Friday,33,8,False,False,,Summer
2025-06-06,S005,South,Supercenter,Household,9.42,False,0.0,9.42,7,65.94,97,False,Friday,23,6,False,False,,Summer
2024-09-27,S005,South,Supercenter,Household,38.84,False,0.0,38.84,2,77.68,65,False,Friday,39,9,False,False,,Fall
2025-01-31,S005,South,Supercenter,Household,103.44,True,0.2,82.75,5,413.75,90,False,Friday,5,1,False,False,,Winter
2024-10-16,S005,South,Supercenter,Household,8.99,False,0.0,8.99,8,71.92,48,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S005,South,Supercenter,Household,107.83,False,0.0,107.83,7,754.81,72,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S005,South,Supercenter,Household,72.03,True,0.2,57.62,5,288.1,85,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S005,South,Supercenter,Household,17.9,False,0.0,17.9,7,125.3,101,False,Thursday,49,12,False,False,,Winter
2025-07-05,S005,South,Supercenter,Household,198.14,False,0.0,198.14,12,2377.68,44,False,Saturday,27,7,True,False,,Summer
2024-09-09,S005,South,Supercenter,Household,190.37,False,0.0,190.37,7,1332.59,58,False,Monday,37,9,False,False,,Fall
2025-06-01,S005,South,Supercenter,Household,119.54,False,0.0,119.54,2,239.08,121,False,Sunday,22,6,True,False,,Summer
2024-09-25,S005,South,Supercenter,Household,29.71,False,0.0,29.71,3,89.13,82,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S005,South,Supercenter,Household,38.9,True,0.2,31.12,7,217.84,106,False,Monday,51,12,False,False,,Winter
2025-05-28,S005,South,Supercenter,Household,76.3,False,0.0,76.3,6,457.8,70,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S005,South,Supercenter,Household,160.18,False,0.0,160.18,2,320.36,48,False,Thursday,31,8,False,False,,Summer
2025-05-03,S005,South,Supercenter,Household,21.84,False,0.0,21.84,6,131.04,86,False,Saturday,18,5,True,False,,Spring
2025-06-26,S005,South,Supercenter,Household,120.79,False,0.0,120.79,0,0.0,81,False,Thursday,26,6,False,False,,Summer
2024-11-10,S005,South,Supercenter,Household,84.94,False,0.0,84.94,5,424.7,60,False,Sunday,45,11,True,False,,Fall
2024-08-10,S005,South,Supercenter,Household,152.21,False,0.0,152.21,6,913.26,52,False,Saturday,32,8,True,False,,Summer
2025-01-13,S005,South,Supercenter,Household,43.01,True,0.05,40.86,8,326.88,77,False,Monday,3,1,False,False,,Winter
2024-10-12,S005,South,Supercenter,Household,83.68,False,0.0,83.68,7,585.76,81,False,Saturday,41,10,True,False,,Fall
2025-04-11,S005,South,Supercenter,Household,197.89,False,0.0,197.89,6,1187.34,54,False,Friday,15,4,False,False,,Spring
2025-04-06,S005,South,Supercenter,Household,154.65,False,0.0,154.65,0,0.0,84,False,Sunday,14,4,True,False,,Spring
2025-02-12,S005,South,Supercenter,Household,193.39,False,0.0,193.39,2,386.78,71,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S005,South,Supercenter,Household,143.59,False,0.0,143.59,2,287.18,93,False,Sunday,10,3,True,False,,Spring
2025-05-20,S005,South,Supercenter,Household,26.07,False,0.0,26.07,7,182.49,66,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S005,South,Supercenter,Household,112.31,False,0.0,112.31,1,112.31,77,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S005,South,Supercenter,Household,93.84,False,0.0,93.84,5,469.2,79,False,Monday,31,7,False,False,,Summer
2024-08-26,S005,South,Supercenter,Household,17.81,False,0.0,17.81,12,213.72,46,False,Monday,35,8,False,False,,Summer
2024-11-17,S005,South,Supercenter,Household,78.43,False,0.0,78.43,10,784.3,94,False,Sunday,46,11,True,False,,Fall
2024-09-12,S005,South,Supercenter,Household,134.1,True,0.05,127.39,8,1019.12,78,False,Thursday,37,9,False,False,,Fall
2025-07-19,S005,South,Supercenter,Household,17.5,False,0.0,17.5,4,70.0,118,False,Saturday,29,7,True,False,,Summer
2025-02-13,S005,South,Supercenter,Household,143.95,False,0.0,143.95,7,1007.65,77,False,Thursday,7,2,False,False,,Winter
2024-11-23,S005,South,Supercenter,Household,166.65,False,0.0,166.65,11,1833.15,88,False,Saturday,47,11,True,False,,Fall
2025-02-10,S005,South,Supercenter,Pharmacy,148.18,False,0.0,148.18,5,740.9,80,False,Monday,7,2,False,False,,Winter
2024-09-03,S005,South,Supercenter,Pharmacy,96.38,True,0.05,91.56,2,183.12,84,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S005,South,Supercenter,Pharmacy,145.13,False,0.0,145.13,5,725.65,80,False,Friday,33,8,False,False,,Summer
2025-06-06,S005,South,Supercenter,Pharmacy,72.27,False,0.0,72.27,2,144.54,92,False,Friday,23,6,False,False,,Summer
2024-09-27,S005,South,Supercenter,Pharmacy,43.2,False,0.0,43.2,2,86.4,90,False,Friday,39,9,False,False,,Fall
2025-01-31,S005,South,Supercenter,Pharmacy,23.56,False,0.0,23.56,8,188.48,60,False,Friday,5,1,False,False,,Winter
2024-10-16,S005,South,Supercenter,Pharmacy,104.48,False,0.0,104.48,4,417.92,54,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S005,South,Supercenter,Pharmacy,104.87,False,0.0,104.87,4,419.48,76,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S005,South,Supercenter,Pharmacy,141.38,False,0.0,141.38,4,565.52,77,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S005,South,Supercenter,Pharmacy,114.09,False,0.0,114.09,2,228.18,107,False,Thursday,49,12,False,False,,Winter
2025-07-05,S005,South,Supercenter,Pharmacy,13.68,True,0.1,12.31,1,12.31,61,False,Saturday,27,7,True,False,,Summer
2024-09-09,S005,South,Supercenter,Pharmacy,83.66,False,0.0,83.66,5,418.3,131,False,Monday,37,9,False,False,,Fall
2025-06-01,S005,South,Supercenter,Pharmacy,16.15,False,0.0,16.15,8,129.2,43,False,Sunday,22,6,True,False,,Summer
2024-09-25,S005,South,Supercenter,Pharmacy,111.36,False,0.0,111.36,4,445.44,75,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S005,South,Supercenter,Pharmacy,48.01,True,0.15,40.81,4,163.24,74,False,Monday,51,12,False,False,,Winter
2025-05-28,S005,South,Supercenter,Pharmacy,71.64,False,0.0,71.64,2,143.28,85,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S005,South,Supercenter,Pharmacy,83.68,False,0.0,83.68,1,83.68,61,False,Thursday,31,8,False,False,,Summer
2025-05-03,S005,South,Supercenter,Pharmacy,10.16,False,0.0,10.16,2,20.32,95,False,Saturday,18,5,True,False,,Spring
2025-06-26,S005,South,Supercenter,Pharmacy,41.14,True,0.15,34.97,1,34.97,93,False,Thursday,26,6,False,False,,Summer
2024-11-10,S005,South,Supercenter,Pharmacy,139.29,False,0.0,139.29,8,1114.32,90,False,Sunday,45,11,True,False,,Fall
2024-08-10,S005,South,Supercenter,Pharmacy,86.51,True,0.05,82.18,7,575.26,57,False,Saturday,32,8,True,False,,Summer
2025-01-13,S005,South,Supercenter,Pharmacy,36.52,False,0.0,36.52,5,182.6,94,False,Monday,3,1,False,False,,Winter
2024-10-12,S005,South,Supercenter,Pharmacy,69.37,False,0.0,69.37,2,138.74,57,False,Saturday,41,10,True,False,,Fall
2025-04-11,S005,South,Supercenter,Pharmacy,75.53,False,0.0,75.53,1,75.53,89,False,Friday,15,4,False,False,,Spring
2025-04-06,S005,South,Supercenter,Pharmacy,126.48,False,0.0,126.48,2,252.96,80,False,Sunday,14,4,True,False,,Spring
2025-02-12,S005,South,Supercenter,Pharmacy,43.37,False,0.0,43.37,6,260.22,60,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S005,South,Supercenter,Pharmacy,100.19,False,0.0,100.19,2,200.38,107,False,Sunday,10,3,True,False,,Spring
2025-05-20,S005,South,Supercenter,Pharmacy,134.39,False,0.0,134.39,1,134.39,96,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S005,South,Supercenter,Pharmacy,56.19,False,0.0,56.19,3,168.57,60,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S005,South,Supercenter,Pharmacy,8.75,False,0.0,8.75,4,35.0,66,False,Monday,31,7,False,False,,Summer
2024-08-26,S005,South,Supercenter,Pharmacy,87.92,False,0.0,87.92,2,175.84,114,False,Monday,35,8,False,False,,Summer
2024-11-17,S005,South,Supercenter,Pharmacy,81.24,False,0.0,81.24,3,243.72,100,False,Sunday,46,11,True,False,,Fall
2024-09-12,S005,South,Supercenter,Pharmacy,123.23,False,0.0,123.23,2,246.46,76,False,Thursday,37,9,False,False,,Fall
2025-07-19,S005,South,Supercenter,Pharmacy,126.57,False,0.0,126.57,4,506.28,121,False,Saturday,29,7,True,False,,Summer
2025-02-13,S005,South,Supercenter,Pharmacy,73.67,False,0.0,73.67,2,147.34,67,False,Thursday,7,2,False,False,,Winter
2024-11-23,S005,South,Supercenter,Pharmacy,128.63,False,0.0,128.63,1,128.63,74,False,Saturday,47,11,True,False,,Fall
2025-02-10,S006,West,Supercenter,Apparel,11.61,False,0.0,11.61,4,46.44,96,False,Monday,7,2,False,False,,Winter
2024-09-03,S006,West,Supercenter,Apparel,51.19,False,0.0,51.19,0,0.0,107,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S006,West,Supercenter,Apparel,14.26,False,0.0,14.26,3,42.78,85,False,Friday,33,8,False,False,,Summer
2025-06-06,S006,West,Supercenter,Apparel,71.89,False,0.0,71.89,3,215.67,47,False,Friday,23,6,False,False,,Summer
2024-09-27,S006,West,Supercenter,Apparel,73.6,False,0.0,73.6,8,588.8,79,False,Friday,39,9,False,False,,Fall
2025-01-31,S006,West,Supercenter,Apparel,31.47,False,0.0,31.47,3,94.41,70,False,Friday,5,1,False,False,,Winter
2024-10-16,S006,West,Supercenter,Apparel,69.82,False,0.0,69.82,4,279.28,90,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S006,West,Supercenter,Apparel,23.53,False,0.0,23.53,7,164.71,13,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S006,West,Supercenter,Apparel,11.38,False,0.0,11.38,5,56.9,63,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S006,West,Supercenter,Apparel,105.64,False,0.0,105.64,7,739.48,66,False,Thursday,49,12,False,False,,Winter
2025-07-05,S006,West,Supercenter,Apparel,60.09,False,0.0,60.09,5,300.45,62,False,Saturday,27,7,True,False,,Summer
2024-09-09,S006,West,Supercenter,Apparel,64.83,False,0.0,64.83,7,453.81,85,False,Monday,37,9,False,False,,Fall
2025-06-01,S006,West,Supercenter,Apparel,48.97,False,0.0,48.97,3,146.91,82,False,Sunday,22,6,True,False,,Summer
2024-09-25,S006,West,Supercenter,Apparel,111.73,False,0.0,111.73,6,670.38,126,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S006,West,Supercenter,Apparel,95.29,False,0.0,95.29,5,476.45,84,False,Monday,51,12,False,False,,Winter
2025-05-28,S006,West,Supercenter,Apparel,30.48,False,0.0,30.48,1,30.48,70,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S006,West,Supercenter,Apparel,29.06,False,0.0,29.06,8,232.48,40,False,Thursday,31,8,False,False,,Summer
2025-05-03,S006,West,Supercenter,Apparel,86.55,False,0.0,86.55,5,432.75,76,False,Saturday,18,5,True,False,,Spring
2025-06-26,S006,West,Supercenter,Apparel,113.97,True,0.05,108.27,3,324.81,101,False,Thursday,26,6,False,False,,Summer
2024-11-10,S006,West,Supercenter,Apparel,83.12,False,0.0,83.12,2,166.24,53,False,Sunday,45,11,True,False,,Fall
2024-08-10,S006,West,Supercenter,Apparel,43.92,False,0.0,43.92,1,43.92,95,False,Saturday,32,8,True,False,,Summer
2025-01-13,S006,West,Supercenter,Apparel,20.86,False,0.0,20.86,4,83.44,71,False,Monday,3,1,False,False,,Winter
2024-10-12,S006,West,Supercenter,Apparel,110.79,False,0.0,110.79,7,775.53,50,False,Saturday,41,10,True,False,,Fall
2025-04-11,S006,West,Supercenter,Apparel,28.03,False,0.0,28.03,3,84.09,86,False,Friday,15,4,False,False,,Spring
2025-04-06,S006,West,Supercenter,Apparel,38.28,False,0.0,38.28,3,114.84,32,False,Sunday,14,4,True,False,,Spring
2025-02-12,S006,West,Supercenter,Apparel,50.85,False,0.0,50.85,1,50.85,82,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S006,West,Supercenter,Apparel,51.18,False,0.0,51.18,5,255.9,90,False,Sunday,10,3,True,False,,Spring
2025-05-20,S006,West,Supercenter,Apparel,34.05,False,0.0,34.05,4,136.2,84,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S006,West,Supercenter,Apparel,117.53,False,0.0,117.53,4,470.12,99,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S006,West,Supercenter,Apparel,60.36,False,0.0,60.36,9,543.24,48,False,Monday,31,7,False,False,,Summer
2024-08-26,S006,West,Supercenter,Apparel,26.25,False,0.0,26.25,1,26.25,102,False,Monday,35,8,False,False,,Summer
2024-11-17,S006,West,Supercenter,Apparel,11.31,False,0.0,11.31,4,45.24,64,False,Sunday,46,11,True,False,,Fall
2024-09-12,S006,West,Supercenter,Apparel,107.12,False,0.0,107.12,3,321.36,64,False,Thursday,37,9,False,False,,Fall
2025-07-19,S006,West,Supercenter,Apparel,60.21,False,0.0,60.21,3,180.63,38,False,Saturday,29,7,True,False,,Summer
2025-02-13,S006,West,Supercenter,Apparel,23.3,False,0.0,23.3,5,116.5,57,False,Thursday,7,2,False,False,,Winter
2024-11-23,S006,West,Supercenter,Apparel,95.94,False,0.0,95.94,5,479.7,74,False,Saturday,47,11,True,False,,Fall
2025-02-10,S006,West,Supercenter,Electronics,584.01,False,0.0,584.01,3,1752.03,125,False,Monday,7,2,False,False,,Winter
2024-09-03,S006,West,Supercenter,Electronics,372.19,False,0.0,372.19,3,1116.57,67,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S006,West,Supercenter,Electronics,124.86,False,0.0,124.86,1,124.86,61,False,Friday,33,8,False,False,,Summer
2025-06-06,S006,West,Supercenter,Electronics,628.28,False,0.0,628.28,2,1256.56,67,False,Friday,23,6,False,False,,Summer
2024-09-27,S006,West,Supercenter,Electronics,384.42,False,0.0,384.42,2,768.84,97,False,Friday,39,9,False,False,,Fall
2025-01-31,S006,West,Supercenter,Electronics,468.69,False,0.0,468.69,3,1406.07,83,False,Friday,5,1,False,False,,Winter
2024-10-16,S006,West,Supercenter,Electronics,789.31,False,0.0,789.31,1,789.31,98,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S006,West,Supercenter,Electronics,478.42,False,0.0,478.42,10,4784.2,69,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S006,West,Supercenter,Electronics,501.12,True,0.15,425.95,3,1277.85,54,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S006,West,Supercenter,Electronics,586.72,False,0.0,586.72,4,2346.88,88,False,Thursday,49,12,False,False,,Winter
2025-07-05,S006,West,Supercenter,Electronics,150.82,False,0.0,150.82,0,0.0,90,False,Saturday,27,7,True,False,,Summer
2024-09-09,S006,West,Supercenter,Electronics,150.48,False,0.0,150.48,4,601.92,37,False,Monday,37,9,False,False,,Fall
2025-06-01,S006,West,Supercenter,Electronics,790.43,False,0.0,790.43,0,0.0,103,False,Sunday,22,6,True,False,,Summer
2024-09-25,S006,West,Supercenter,Electronics,596.89,False,0.0,596.89,9,5372.01,85,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S006,West,Supercenter,Electronics,672.5,False,0.0,672.5,3,2017.5,80,False,Monday,51,12,False,False,,Winter
2025-05-28,S006,West,Supercenter,Electronics,279.79,False,0.0,279.79,3,839.37,67,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S006,West,Supercenter,Electronics,781.16,False,0.0,781.16,2,1562.32,89,False,Thursday,31,8,False,False,,Summer
2025-05-03,S006,West,Supercenter,Electronics,208.44,True,0.15,177.17,0,0.0,53,False,Saturday,18,5,True,False,,Spring
2025-06-26,S006,West,Supercenter,Electronics,603.27,False,0.0,603.27,0,0.0,82,False,Thursday,26,6,False,False,,Summer
2024-11-10,S006,West,Supercenter,Electronics,143.37,False,0.0,143.37,1,143.37,84,False,Sunday,45,11,True,False,,Fall
2024-08-10,S006,West,Supercenter,Electronics,232.41,True,0.05,220.79,4,883.16,78,False,Saturday,32,8,True,False,,Summer
2025-01-13,S006,West,Supercenter,Electronics,712.62,False,0.0,712.62,1,712.62,82,False,Monday,3,1,False,False,,Winter
2024-10-12,S006,West,Supercenter,Electronics,662.48,False,0.0,662.48,3,1987.44,44,False,Saturday,41,10,True,False,,Fall
2025-04-11,S006,West,Supercenter,Electronics,717.93,False,0.0,717.93,1,717.93,99,False,Friday,15,4,False,False,,Spring
2025-04-06,S006,West,Supercenter,Electronics,428.07,False,0.0,428.07,2,856.14,90,False,Sunday,14,4,True,False,,Spring
2025-02-12,S006,West,Supercenter,Electronics,731.15,False,0.0,731.15,1,731.15,124,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S006,West,Supercenter,Electronics,716.27,False,0.0,716.27,3,2148.81,75,False,Sunday,10,3,True,False,,Spring
2025-05-20,S006,West,Supercenter,Electronics,555.9,False,0.0,555.9,3,1667.7,53,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S006,West,Supercenter,Electronics,527.04,False,0.0,527.04,0,0.0,84,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S006,West,Supercenter,Electronics,293.5,False,0.0,293.5,4,1174.0,100,False,Monday,31,7,False,False,,Summer
2024-08-26,S006,West,Supercenter,Electronics,623.7,False,0.0,623.7,3,1871.1,58,False,Monday,35,8,False,False,,Summer
2024-11-17,S006,West,Supercenter,Electronics,138.45,False,0.0,138.45,6,830.7,84,False,Sunday,46,11,True,False,,Fall
2024-09-12,S006,West,Supercenter,Electronics,196.5,False,0.0,196.5,2,393.0,55,False,Thursday,37,9,False,False,,Fall
